,Energy
5786,554.478321153836
5787,599.5596753782103
5788,590.7260837578785
5789,566.9276660080143
5790,573.9687832459653
5791,560.5215804672662
5792,578.0145531337472
5793,558.7952436973027
5794,626.2337719936321
5795,528.293026024516
5796,569.499172455361
5797,569.5252257915964
5798,537.9062839856625
5799,509.1759726722283
5800,542.2954145350005
5801,550.9180855754093
5802,521.4229358425825
5803,528.0107670934966
5804,597.5980495452376
5805,538.0767568579614
5806,571.853892516709
5807,581.7507708608379
5808,578.1805138081157
5809,561.9066771165715
5810,525.3589329848835
5811,594.1235293813378
5812,540.8003595543722
5813,566.0591717674675
5814,484.80969050505547
5815,546.552295522974
5816,565.97670784384
5817,589.5928405170595
5818,552.7589363832435
5819,455.6394706199222
5820,576.2342410341316
5821,541.4224211549732
5822,492.3450023860655
5823,562.8488269944288
5824,621.8047769428063
5825,443.51451604625527
5826,444.31358845698577
5827,550.4568240889059
5828,563.6708025092373
5829,516.0008406434481
5830,515.5269284789752
5831,445.7537965461847
5832,593.1616971495857
5833,603.6098107293835
5834,542.1711717993157
5835,617.4559961233593
5836,534.598386708749
5837,565.514124745824
5838,572.2856772700125
5839,557.1288714122197
5840,579.5373348616783
5841,556.7950726038277
5842,579.8120375734599
5843,616.5496747490898
5844,577.1611295133627
5845,583.4005305299241
5846,549.1741011276267
5847,607.5378877163653
5848,445.8438862170737
5849,572.6454072515604
5850,604.7047684065848
5851,572.9118425046515
5852,565.9113045847583
5853,444.31804055926284
5854,510.0010909405096
5855,552.0670098971692
5856,608.7472738829043
5857,547.5821958090462
5858,612.9112794015556
5859,445.1461839951848
5860,553.5824765205814
5861,561.3216512855686
5862,607.5449323901164
5863,534.8198053290947
5864,544.1481334696546
5865,607.7228488495886
5866,557.4318050511915
5867,415.99583921762445
5868,618.4682618668044
5869,577.2910847343998
5870,574.3848351076343
5871,607.518610167841
5872,600.2970609533253
5873,444.46158367136997
5874,438.4294028767974
5875,603.7376364634167
5876,574.45052421411
5877,589.1938860444404
5878,442.7957106015993
5879,602.2871005801964
5880,562.9736568293903
5881,613.614560302335
5882,446.690306717698
5883,584.5500462802122
5884,441.4135754902015
5885,602.9569269060049
5886,604.7226664783668
5887,559.1641301127091
5888,589.771053434155
