,Energy
5110,633.4016054623561
5111,627.1333171394356
5112,648.6620228519531
5113,648.3239472920229
5114,595.7025752633325
5115,606.6750230064824
5116,613.5832480411652
5117,628.3538845341623
5118,607.5448410671842
5119,648.3836244360472
5120,624.8985126210808
5121,631.0249041304294
5122,619.6637308129855
5123,626.3983620654024
5124,620.7284735099138
5125,621.7823490259703
5126,620.2551685952897
5127,630.7200818737157
5128,645.7291467584804
5129,625.1888530401777
5130,629.2865401444758
5131,634.5342748292978
5132,656.1345089135855
5133,637.4931660617953
5134,622.99240997741
5135,658.6916754705685
5136,655.4880969409149
5137,600.8800599245151
5138,601.4535113568717
5139,628.431710660809
5140,650.5348634228634
5141,630.6861484833412
5142,598.021325913896
5143,657.5825904210789
5144,630.467720536347
5145,615.4084778815092
5146,622.0834257741107
5147,627.6811108119174
5148,642.4124446384528
5149,643.3450498123124
5150,624.0375477905217
5151,620.0203376798486
5152,636.8183603342079
5153,592.9600108853762
5154,629.9114446239533
5155,628.2043622128333
5156,634.4113194064852
5157,659.9318015371286
5158,423.1730725522676
5159,419.187141792647
5160,411.2864504400152
5161,420.21735710353937
5162,411.72710810243046
5163,422.07608993743776
5164,418.74673506813895
5165,416.63693340523065
5166,423.04140898916006
5167,415.18383780577443
5168,417.91162102320794
5169,423.5578773183966
5170,423.7291513204051
5171,421.62321741202015
5172,421.2883176367962
5173,419.00405408818546
5174,412.74546845417916
5175,419.9960748200093
5176,418.9787875201412
5177,424.0608474895995
5178,423.5742849628493
5179,418.84920116189016
5180,418.92130837727467
5181,417.6495988009244
5182,619.6479799486106
5183,597.9366634546546
5184,620.6138050393878
5185,572.2881795741703
5186,598.1547308053757
5187,600.5235629839501
5188,626.634017770581
5189,607.7993687787032
5190,584.9474945854962
5191,561.6998757742352
5192,610.0189666891968
5193,572.0862651139952
5194,643.2358707040386
5195,590.1924395599707
5196,612.665361471098
5197,645.9981804893733
5198,640.3590439165406
5199,635.6198021153665
5200,590.6120544949677
5201,662.9635175278075
5202,588.7967580794362
5203,579.187113527716
5204,591.2505173884097
5205,634.0745188665136
5206,584.2699273763443
5207,575.7002883716249
5208,615.8066542626302
5209,652.7765587955798
5210,587.1639817044113
5211,651.3275694524218
5212,627.6121615037974
5213,597.3794831554053
5214,593.4151024889912
5215,613.3717948346674
5216,584.4419855965451
5217,618.2934644970497
5218,651.4075187868791
5219,618.3097428363969
5220,602.9953782688399
5221,659.2850356132435
5222,574.2115802851087
5223,570.608255244433
5224,578.0634034064764
5225,610.1144018432174
5226,596.8383660931166
5227,599.3844255486284
5228,567.5543474169922
5229,575.5534072734029
