,Energy
10842,578.5239768221164
10843,531.2270848527803
10844,606.7378147024153
10845,520.0859061692281
10846,511.30863794831794
10847,534.6079207545671
10848,594.4637007199331
10849,517.3102406257411
10850,529.9819521036786
10851,578.2014143333076
10852,536.1503258417866
10853,564.1615754853844
10854,577.7908298277811
10855,603.876691672094
10856,570.1484528090807
10857,534.8771982099905
10858,517.679988681043
10859,572.8500729185645
10860,584.2570573403683
10861,513.5080271006378
10862,564.9022097295748
10863,529.1553290455363
10864,527.6257005323178
10865,568.3652714477603
10866,534.8266695598452
10867,562.3728093248128
10868,531.0715653354358
10869,531.0912440053663
10870,532.7174836409641
10871,552.2225064705552
10872,545.5176358554224
10873,582.9272244060959
10874,548.6240463770218
10875,521.4657309388529
10876,538.5615850997257
10877,512.2509950154994
10878,503.46850525810487
10879,578.7345191898726
10880,503.5186460050731
10881,521.7116273784953
10882,597.7437898635438
10883,595.7214570028135
10884,609.2034083735899
10885,563.3243682956195
10886,591.7640872239809
10887,491.19294400802914
10888,446.97266148040234
10889,547.4320442952942
10890,543.852517878338
10891,516.1804439959678
10892,560.1481117344917
10893,546.2249300883238
10894,594.5129038006148
10895,600.4735007329183
10896,585.2763826649593
10897,439.09412783050277
10898,564.0041166593919
10899,456.7658078830809
10900,545.5031998604586
10901,564.588073576741
10902,452.22195677003987
10903,625.2109652974722
10904,454.24980391026077
10905,574.0572230983648
10906,605.0654885282568
10907,644.225508955384
10908,629.7029997927704
10909,633.8322887951186
10910,623.1489257278407
10911,422.0116947774146
10912,611.9376411419163
10913,617.1742311211306
10914,598.4188682470891
10915,580.855379558284
10916,574.8803993644844
10917,577.2774599586063
10918,572.1699706683341
10919,567.1220503426548
10920,500.2767563903359
10921,464.50896379239
10922,478.07812524030317
10923,464.5365427248845
10924,479.31598080022377
10925,466.14996568588145
10926,512.8173221247417
10927,451.2712715166625
10928,411.29202333510307
10929,411.7155377681067
10930,429.13393391959204
10931,412.52483131442403
10932,430.23249961624066
10933,413.23157772216365
10934,414.3540200586106
10935,496.09231039952374
10936,438.53975687229945
10937,430.13138324673804
10938,413.24269009714743
10939,412.56785154525585
10940,429.9682451674439
10941,430.09803591606936
10942,425.1898855938409
10943,429.16806611478205
10944,413.9812039299594
10945,416.50479128515764
10946,429.9263680813864
10947,416.04668009751947
10948,423.1141526732334
10949,412.00912482184526
10950,416.67795342600823
10951,435.27786493120004
10952,432.8669566311199
10953,430.05828803857116
10954,436.19466899841353
10955,417.47024996248547
10956,415.1102925187393
10957,429.94438470580354
10958,428.74731186512787
10959,446.8826067650785
10960,562.3173051877278
10961,564.7028435671012
10962,458.32787974396894
10963,460.8952583384208
10964,529.965865991729
10965,547.4406180844733
10966,599.3295376455052
10967,567.0810552814207
10968,540.8272523248672
10969,540.9497996756534
