,Energy
6228,500.51293242555914
6229,501.6722795490404
6230,446.765901270667
6231,459.4503621045217
6232,482.2976088135915
6233,473.76135266135356
6234,466.79437496619045
6235,513.7804553257464
6236,460.2171177252313
6237,467.3014654634592
6238,478.94348528367857
6239,470.939824375178
6240,516.7436312133156
6241,501.3446409462329
6242,509.38282433876293
6243,447.03443253401656
6244,455.4488175846827
6245,449.9317940174629
6246,481.3628860965643
6247,450.6790780938746
6248,470.7250230274819
6249,467.2902439206028
6250,462.16539662770674
6251,451.0466024321002
6252,483.2257468528833
6253,495.8785079829343
6254,471.8050981550434
6255,469.6152772015744
6256,473.69153277409134
6257,486.6101762152896
6258,465.1200476621951
6259,473.7197622519427
6260,496.87703027012407
6261,469.34341093966003
6262,516.2065926929525
6263,461.1694118570073
6264,507.8091287602817
6265,470.4152118194307
6266,467.7952303229012
6267,466.03157281888946
6268,465.5446522174592
6269,506.5702230046193
6270,473.6081998451374
6271,476.75686617537474
6272,509.6035005685604
6273,476.1446462103232
6274,510.16236089504184
6275,467.5058625805461
6276,465.09686949367483
6277,477.49864339540943
6278,463.6265632851283
6279,461.25080554280186
6280,463.79510964223005
6281,500.67186542156185
6282,500.83539395720106
6283,459.08791293716956
6284,467.69765338419023
6285,471.3604652750277
6286,482.809348010174
6287,506.04906629765634
6288,473.9061291392813
6289,465.0996202447667
6290,498.95771318735154
6291,461.14269916927174
6292,512.0970483878443
6293,475.46221061638647
6294,491.48067538523236
6295,513.410165189537
6296,516.1481384752773
6297,491.93422684821803
6298,465.034098688312
6299,467.3583509280843
6300,501.64097774122973
6301,473.650831739634
6302,459.7160253686018
6303,510.74945497084497
6304,494.47870242551556
6305,503.77592793499133
6306,489.0096375166017
6307,503.9831959095686
6308,468.487463268157
6309,450.6738479037981
6310,499.00731277710963
6311,510.9816849786126
6312,513.3748191878673
6313,557.2897159713874
6314,512.0295776587074
6315,575.028232528193
6316,528.6255291285838
6317,574.6062343365286
6318,567.7843020268893
6319,591.8072926553526
6320,566.9360825649933
6321,537.7380902620935
6322,575.9331794660839
6323,553.2336468075114
6324,529.7491869880215
6325,530.6895589691184
6326,569.7744264558033
6327,523.8751387164345
6328,517.8191687707048
6329,518.9279753738517
6330,511.9522822155182
6331,522.4495620438497
6332,512.8947351776004
6333,563.500933287854
6334,564.7602574798836
6335,568.430630536137
6336,559.8520693940102
6337,535.4677937115946
6338,583.918003949992
6339,516.3372456797812
6340,525.9105982200601
6341,504.5041824981956
6342,577.7062712997785
6343,513.2492953719191
6344,575.5900693235859
6345,537.0593369628624
6346,511.50958728835866
6347,513.6956911206094
6348,532.5497480539714
6349,415.86752979901314
6350,430.0066350145207
6351,436.37999171674886
6352,414.2662940476689
6353,447.768242773949
6354,446.8880538919654
6355,555.0325233614943
6356,458.7734906344548
6357,579.612195375494
6358,525.3484080614834
6359,561.8041131651204
6360,617.6203335205544
6361,549.6391407526634
6362,511.1118117019812
6363,452.60422660342584
6364,424.1330679761373
6365,413.41165751710844
6366,568.4474602214418
6367,533.4509987420331
6368,614.1397491857637
6369,619.5875132073705
6370,571.1075155579728
6371,575.6414982199618
6372,552.1112951073203
6373,559.3045412872277
6374,553.671572310946
6375,538.354633097786
6376,554.0049612617233
6377,577.5383406622785
6378,624.5885226823532
6379,416.55523749290273
6380,418.2183190555622
6381,420.888997249302
6382,546.7566902154159
6383,648.9679860933769
6384,603.6187925813667
6385,622.3822942738127
6386,619.6495780120347
6387,580.4541752106508
6388,607.5371633296071
6389,610.4730250644848
6390,465.82462455224396
6391,502.33615810145926
6392,467.32109228767416
6393,463.14738920610296
6394,466.5672744754382
6395,450.4695915731425
6396,501.3511262200107
6397,465.17310118365253
6398,464.7323365743724
6399,534.2956602569418
6400,418.3450047000513
6401,411.7723182121709
6402,431.26024188116537
6403,465.6657112200089
6404,415.31132186943853
6405,413.0262892851066
6406,576.9890166164842
6407,433.2151828451611
6408,416.58346884513844
6409,429.00425217466204
6410,430.0838046052852
6411,426.8309034363963
6412,429.88885669187454
6413,423.94981004469474
6414,451.99460259561073
6415,413.2963515085911
6416,414.35767089074614
6417,432.94466795839605
6418,430.81883266836985
6419,429.9004712223933
6420,412.99597913381183
6421,428.55487128591534
6422,442.43880756952115
6423,411.57736581888344
6424,427.2414403188167
6425,430.0150056786248
6426,437.69019300481614
6427,411.54529190878526
6428,415.31951691917607
6429,417.16245772384315
6430,433.99493077895687
6431,429.3859655516531
6432,440.660221165115
6433,430.6033205279751
6434,431.8618738802829
6435,430.8734198379783
6436,417.67028476588507
6437,413.51015617289767
6438,426.7466727735614
6439,437.7508057735059
6440,426.9773697222023
6441,427.0171223325347
6442,576.8084814123644
6443,577.6590799745127
6444,516.3233414484007
6445,454.0230244647894
6446,548.2014340093253
6447,537.0679251516787
6448,499.60912631231787
6449,542.8271093470021
6450,522.3299281463161
6451,459.5416218309089
6452,538.1654195044454
