,Energy
13187,610.9063740563979
13188,621.4696170742671
13189,633.7708497843413
13190,649.8610448615316
13191,604.7377301294754
13192,646.945750210607
13193,633.1476442172268
13194,630.851135200483
13195,611.3477033999487
13196,634.3766357207545
13197,615.8255446200718
13198,622.2013659438272
13199,634.8396743601172
13200,626.3329484527575
13201,623.0228644161944
13202,621.0449302221986
13203,650.7159190954814
13204,638.872077874852
13205,621.8777890851477
13206,614.8719255323631
13207,647.2972574041195
13208,632.9132609723597
13209,630.1627950703936
13210,412.39242545323816
13211,415.494177885598
13212,423.8685571261622
13213,414.9081764491558
13214,410.59456566219956
13215,416.58135906701307
13216,412.0551099391843
13217,412.231016863955
13218,413.88848092313907
13219,416.81417714904217
13220,417.13094267684244
13221,423.51548935433755
13222,412.0499954045969
13223,422.3490176552871
13224,423.28057481862965
13225,422.69104434794707
13226,414.9883371495383
13227,414.12782879297976
13228,418.63734925915594
13229,423.0394198213169
13230,411.4653468512173
13231,599.3901392943354
13232,599.7010776909948
13233,600.3588532344793
13234,595.6558380722875
13235,623.380422618311
13236,571.954211174556
13237,605.7306245155243
13238,648.3893511785897
13239,602.7004232403445
13240,609.4211408028604
13241,601.5885735760089
13242,571.8298862868543
13243,597.141368913807
13244,607.0858043316299
13245,588.8560530535124
13246,623.5536569856138
13247,595.9386499785631
13248,589.5974212516529
13249,625.2686680141084
13250,598.1067243724017
13251,622.346545202583
13252,620.4853885887594
13253,628.0055504099382
13254,591.499209091059
13255,582.313555254017
13256,615.2163014221983
13257,604.0641381851985
13258,645.2218158174869
13259,599.231958933811
13260,587.1542973596747
13261,603.684763388403
13262,591.2917122786799
13263,606.0264878366332
13264,655.6779586334031
13265,593.575417305555
13266,606.8026665297108
13267,580.7186110542144
13268,606.8259450339236
13269,570.1717733571244
13270,604.2082524631494
13271,599.2364721752971
13272,625.421653383237
13273,621.8605003567217
13274,611.9902679293684
13275,610.757786164771
13276,597.8035341510858
13277,619.0930612938733
13278,597.2438957630742
13279,581.9103342229009
13280,589.9084295736035
13281,601.7990333588665
13282,610.989310128095
13283,609.4119256579436
13284,603.2509584069985
13285,587.6626750960771
13286,605.5188110659642
13287,628.2065179052652
13288,639.6630925333338
13289,622.0308542445267
13290,608.3539064289308
13291,607.3205393419053
13292,584.7082247621037
13293,608.093258439338
13294,582.0880582104982
13295,637.338923774896
13296,614.6268133135515
13297,619.1686944540711
13298,552.6286272961088
13299,612.9475870164723
13300,601.9798414503671
13301,659.705397652173
13302,620.867999998203
13303,580.7318047266324
13304,618.7571820517579
13305,573.2340554217532
13306,596.867976425441
13307,603.1761709117261
13308,667.6980881996583
13309,663.82288929839
13310,597.4686963779
13311,583.1038359751054
13312,609.7909018778921
13313,598.4443878205539
13314,578.5567375880112
13315,612.941791397024
13316,618.2371448785029
13317,595.2288825768566
13318,640.4209141017141
13319,567.7634995421624
13320,643.5771482101337
13321,564.8412421222582
13322,597.6785126630035
13323,588.447160775858
13324,616.0329435657495
13325,646.5607302150003
13326,618.3368259016315
13327,615.2752568612922
13328,600.0885623192163
13329,608.3121924548786
13330,666.0850342537638
13331,649.582903067781
13332,608.6340057427786
13333,618.7697223812772
13334,642.5338412098931
13335,607.7827313788325
13336,661.5645259821908
13337,576.3794648203916
13338,585.5874366647683
13339,621.0090628428411
13340,590.5873280946371
13341,620.304514346955
13342,595.4580756415331
13343,622.3540395894486
13344,620.8174854446482
13345,628.2093908192331
13346,647.780646850371
13347,639.3131768668416
13348,571.4094445763614
13349,593.010532488671
13350,572.5533970582686
13351,615.3297757523985
13352,578.5886667017404
13353,607.0976368713758
13354,570.1389480248013
13355,582.8187771008203
13356,610.3414554033853
13357,608.130725325422
13358,592.7399730857811
13359,629.2767080739619
13360,588.8870577149485
13361,605.9861457019854
13362,603.8458261467994
13363,621.7916706364921
13364,605.8774850696235
13365,610.1697127421705
13366,592.0627811778971
13367,619.2504504452098
13368,575.8334498019107
13369,603.183849028245
13370,586.0323381840396
13371,633.7659081413054
13372,602.5236016173299
13373,609.2335899339987
13374,607.1136657695808
13375,591.9149327953761
13376,633.8827190971529
13377,620.8954193819129
13378,616.1843132242853
13379,648.8331399988535
13380,583.7718116898149
13381,603.6119667026331
13382,636.1056851094831
13383,516.7635870184147
13384,454.90103203844626
13385,459.6270370860307
13386,472.18821308432535
13387,507.60436106531245
13388,475.71867049727956
13389,467.8545453831766
13390,469.83211715044416
13391,482.6475431612803
13392,465.7850448978576
13393,491.5911854495592
13394,464.22675402839855
13395,474.8775392782312
13396,453.91175393448844
13397,480.7297486148482
13398,476.40745895023986
13399,465.78637714183
13400,477.7401201442729
13401,506.277378000643
13402,467.6375719198219
13403,464.2581604112429
13404,474.41686011888925
13405,456.6212213059148
13406,471.83635523642147
13407,476.39887620618396
13408,465.35735547919626
13409,498.17812772341244
13410,464.1905707542262
13411,462.6849253507687
13412,516.7203508044723
13413,444.356035457996
13414,457.741758164883
13415,458.7763505060942
13416,465.1118276824046
13417,461.82542080230564
13418,468.5031310897467
13419,549.5915732435682
13420,473.7763949192816
13421,510.1551118326519
13422,508.0621736658586
13423,474.4654099043064
13424,507.5810942199274
13425,467.67057210055066
13426,448.0680756742666
13427,497.09309136989356
13428,446.6398316835076
13429,453.5199341036747
13430,516.1360453361575
13431,473.37494807309776
13432,474.0922698149823
13433,503.3835540912521
13434,513.7164333009482
13435,466.99652631391336
13436,467.660908507268
13437,464.5930312718273
13438,466.91494741331275
13439,467.47655949218733
13440,509.551668580069
13441,511.34377338873287
13442,512.3646805734386
13443,507.5355934416634
13444,468.59407511164386
13445,480.2654019155557
13446,457.1852076116441
13447,491.77162990649276
13448,463.8911773638669
13449,474.17737068279155
13450,499.10882168249714
13451,471.5781537127608
13452,464.00036272269944
13453,509.66270545684984
13454,456.5993291741805
13455,511.0649506102439
13456,465.4787911051175
13457,503.70342953321835
13458,467.26170725608847
13459,447.87806857253446
13460,475.4336564179436
13461,467.8775740127698
13462,466.5515856781042
13463,465.15433619005506
13464,467.8832556805909
13465,465.2317880001415
13466,469.347632517344
13467,508.47357317775254
13468,510.7043967597783
13469,469.47910938790176
13470,509.38963146810573
13471,512.7340049834014
13472,491.78418174206206
13473,465.02047579792674
13474,474.13631582293584
13475,510.0179386073375
13476,467.3085006381859
13477,502.25402348642587
13478,481.71855605765523
13479,513.5806740266912
13480,494.89958004820284
13481,463.26760465097055
13482,457.6388147941257
13483,478.1262965893911
13484,467.2099906622807
13485,472.1782611305708
13486,463.40127460222527
13487,465.1477586725769
13488,466.9459200818997
13489,459.0041684297554
13490,447.8920886067941
13491,515.370528113199
13492,455.24238308681436
13493,458.34481624496567
13494,512.5687244337901
13495,462.55206028044194
13496,471.69186934634394
13497,484.6251960138356
13498,504.2165540661567
13499,467.69600739666754
13500,529.9383839831861
13501,601.999955985001
13502,565.2555410901364
13503,606.4113158109423
13504,544.1770305103631
13505,521.0279368157841
13506,572.5812798444931
13507,550.9505998966268
13508,521.9694880504163
13509,580.8491476041028
13510,510.95305206742034
13511,568.2015530598023
13512,597.7331321888402
13513,585.6064196684096
13514,601.8678633131849
13515,563.395547185992
13516,542.4692115160117
13517,571.918693874425
13518,590.1999683251248
13519,519.368209945045
13520,531.0948867893209
13521,577.7805669508489
13522,605.1146266614863
13523,561.7670845797262
13524,526.6123497126803
13525,572.1036991560065
13526,577.1368606840512
13527,525.634393596378
13528,528.8087648618466
13529,546.321691849647
13530,589.7991925629017
13531,580.11392222506
13532,446.80105587670494
13533,549.9727992175528
13534,427.92987180204153
13535,413.96846065391816
13536,416.5781658742163
13537,429.9302648728852
13538,429.96935753977033
13539,545.5892670783654
13540,572.1073764091833
13541,454.59920290725813
13542,572.3141148353175
13543,537.3901208885192
13544,534.946677272523
13545,570.1297385251413
13546,597.3554365786355
13547,505.52781662535966
13548,613.0624101558898
13549,619.2311845638706
13550,457.8223027284001
13551,550.2087224673021
13552,449.96973486400674
13553,540.4160698249809
13554,578.9075643294592
13555,610.1933818519199
13556,552.5575370774224
13557,643.3513116704144
13558,629.1856732966745
13559,619.0595454349373
13560,625.4559349532493
13561,415.27896042584524
13562,416.6173318260765
13563,605.7596849770986
13564,565.0609138060033
13565,646.5425337857616
13566,650.0546624320904
13567,612.0332554422399
13568,654.2031319872575
13569,582.5853252997612
13570,598.3765009362556
13571,617.2928066823947
13572,496.0151557004981
13573,472.43186544163495
13574,475.2971993149899
13575,463.9266094863303
13576,511.0704164517679
13577,463.72001772356543
13578,474.1205176311011
13579,516.0583767315835
13580,512.4411255337565
13581,587.2924519573555
13582,433.92940337761974
13583,432.1981717166469
13584,436.8268421420782
13585,430.0123059617696
13586,427.70342121690675
13587,429.62298322879894
13588,414.2875477313384
13589,417.75888013163734
13590,412.8957158369344
13591,412.45111384629723
13592,435.06664807226707
13593,416.3612855481743
13594,429.8708138033977
13595,428.85047665708925
13596,438.39775203470003
13597,430.0791775928073
13598,439.2028661781377
