,Energy
1034,648.2242012064607
1035,587.9647712341018
1036,651.3930534028125
1037,535.3369000150162
1038,614.4322927840992
1039,568.6667247222101
1040,597.3177751886586
1041,595.7326769618174
1042,468.5429874730144
1043,479.8428707894001
1044,458.35400318011995
1045,474.14484248045085
1046,478.88485666403676
1047,465.17766887751577
1048,469.6009661118814
1049,465.5379553405083
1050,465.7206517364613
1051,494.8053268019618
1052,465.3660240477146
1053,499.93095849469165
1054,464.5893721120773
1055,473.1197527653564
1056,465.45050730822464
1057,500.6500030000738
1058,462.01078730259167
1059,476.0045289638397
1060,459.16961027442784
1061,465.5179224804711
1062,463.99926142026163
1063,476.96644987332024
1064,516.0483766854103
1065,473.65750935614926
1066,459.91179318682316
1067,485.75298140522546
1068,502.87788563458605
1069,475.58694252266355
1070,481.8668880751297
1071,473.97981346798537
1072,514.3220390064057
1073,628.3949251797343
1074,641.0790447185567
1075,417.1371662846777
1076,619.2697473563669
1077,446.01462467444225
1078,615.4957997921483
1079,430.36478593639083
1080,514.3350790104796
1081,622.4346151442694
1082,558.7289138604801
1083,552.4932357518263
1084,412.1530866089912
1085,418.24380238675013
1086,437.7279110566853
1087,436.96070319429504
1088,442.14830592711223
1089,418.41775230649336
1090,429.0673964568705
1091,411.1340462333805
1092,437.31663747565545
1093,439.5306601076363
1094,428.70438931833536
1095,414.35380393142253
1096,418.1173755215919
1097,414.7267525103957
1098,415.5511439489615
1099,497.2995317578557
1100,459.59635320443545
1101,556.1911100578247
1102,556.0575029196025
1103,522.9373450888162
1104,448.0705414693445
1105,553.6775587573951
1106,564.6259810687967
1107,574.0313139318935
1108,444.7950666250556
1109,559.4175900834409
1110,511.8750983922675
1111,517.5661004198419
1112,579.1452224738447
1113,561.5292229784792
1114,542.5463734934303
1115,584.0812080530175
1116,550.5337628460333
1117,523.2487289453118
1118,572.487792154535
1119,528.2839460597207
1120,443.2320408004323
1121,532.806692040367
1122,599.2034967114803
1123,440.40879772991906
1124,558.7681511248793
1125,446.207534282337
1126,571.3031695297153
1127,624.3566628113109
1128,449.50760398901474
1129,622.5013822075883
1130,603.8519831799423
1131,584.074092811101
1132,615.5963025340769
1133,552.7105492456717
1134,539.609937764698
1135,601.6210731276171
1136,450.976598264953
1137,534.7011589503371
1138,416.1522837129678
1139,420.57182221313764
1140,579.5723161200309
1141,537.2282953914483
1142,616.1362651605176
1143,643.4971349029913
1144,637.9996597605623
1145,622.7981390549131
1146,624.4178103659495
1147,639.8518662034716
1148,613.2372223980798
1149,624.3637146944649
1150,622.9476704599161
1151,642.7591163425113
1152,640.0845205872643
1153,642.8715612101757
