,fit_time,score_time,test_score,train_score
0,3.1323649883270264,0.08447861671447754,-7.561534584078851,1.0
1,3.100801944732666,0.08175921440124512,-7.8884331822704645,1.0
2,3.1202657222747803,0.08274722099304199,-7.337817399323701,1.0
3,3.0814456939697266,0.08270621299743652,-6.857413640392539,1.0
4,3.03589129447937,0.08488345146179199,-7.325716629303187,1.0
