,fit_time,score_time,test_score,train_score
0,4.376688480377197,0.17583179473876953,-1.2613615036762327,1.0
1,82.26897978782654,0.6610281467437744,-1.25397998852393,1.0
2,4.353037118911743,0.17645907402038574,-1.2256119395122829,1.0
3,4.2937331199646,0.17078447341918945,-1.211339318585114,1.0
4,4.245441675186157,0.17389416694641113,-1.2334825122941493,1.0
