,fit_time,score_time,test_score,train_score
0,29885.00140595436,0.08580851554870605,-6823.708567128034,-5.029727575264419e-17
1,28821.40097475052,0.09737038612365723,-7959.488118073289,-4.7715048846065385e-17
2,27455.815138101578,0.10408258438110352,-7324.0850188355225,-4.968565015972555e-17
3,27187.918442487717,0.11235189437866211,-7554.819784093899,-4.95128603930722e-17
4,30558.649078130722,0.07361173629760742,-7337.267435135333,-5.072457546105767e-17
