,fit_time,score_time,test_score,train_score
0,1.4782884120941162,0.07526254653930664,-0.17798969696969696,-1.8315428799932294e-21
1,1.4638311862945557,0.0838158130645752,-0.18252969696969695,-1.820192843235376e-21
2,1.4828600883483887,0.08441543579101562,-0.1867969696969697,-1.8095245992035282e-21
3,1.4878852367401123,0.08356595039367676,-0.1817248484848485,-1.8222050990670884e-21
4,1.4849796295166016,0.08360433578491211,-0.18156545454545456,-1.8226033916773564e-21
