,0
0,140557.411651363
1,130179.69492648181
2,100261.80099763657
3,93763.65601095263
4,179499.4512231246
5,98348.19445642864
6,81167.20940331994
7,115455.99200097573
8,237180.12752477813
9,126059.12791017262
10,98638.98575669769
11,98297.67089810914
12,97919.82235540231
13,117963.09073464984
14,125305.8875957859
15,125199.85844262056
16,90181.67763941543
17,113919.47736337088
18,150216.41737661796
19,66472.05409931569
20,68834.52426770079
21,102289.45761726362
22,73286.21731178045
23,115955.79835982571
24,49738.678494932334
25,293924.814933795
26,65205.763643059094
27,153264.92871095147
28,73610.02085075424
29,626825.676120158
30,415975.40280593897
31,66530.86150007616
32,99119.98894606397
33,76579.65610388982
34,122824.06042966487
35,84560.51045405175
36,74661.83787305364
37,66747.12781437128
38,58674.36394779495
39,147588.51518996432
40,93712.020727689
41,84080.15348105818
42,102579.42394171533
43,65746.12354236716
44,85913.99345944443
45,153759.07677836355
46,431604.3692014369
47,73292.5795171977
48,68529.89807449901
49,108195.2210190233
50,188250.26401446277
51,80103.18123454173
52,67199.66492028482
53,73005.28223912069
54,92180.67544933851
55,121649.0619341683
56,86459.18804606938
57,72585.72767918221
58,73619.60874176811
59,99971.14226650127
60,91136.89581763289
61,121305.55538940124
62,144101.91894667296
63,70612.94376491576
64,96033.97326100216
65,130802.491753902
66,119802.24121043854
67,113846.2727408827
68,89484.58029667429
69,70496.9133214525
70,112363.44025424487
71,43930.16311514385
72,83811.91011223765
73,88003.87353962527
74,77131.46950833252
75,77366.340001884
76,82843.49847496836
77,175875.5209613934
78,130375.9801461171
79,105592.46452682767
80,60094.20487480602
81,59763.83593291152
82,80203.5440287636
83,60083.265453614906
84,60205.14659164418
85,95131.98497434304
86,113200.74009648555
87,97643.50031101066
88,217091.5950824159
89,48761.09654666029
90,109909.01701667818
91,97825.9504489713
92,184558.1794993566
93,619010.075967192
94,100694.35441354051
95,104387.87639209734
96,124877.20472365571
97,95626.01809641522
98,81010.03540840294
99,94965.0001307233
100,240547.47892269684
101,201540.79932188828
102,133718.90957296733
103,79743.48573578446
104,112734.11579955222
105,170383.66745046902
106,180555.23427918588
107,269541.5564327206
108,99903.2074554635
109,82826.81935455934
110,95590.7297710765
111,127210.6138244706
112,102529.01675537281
113,98794.0564240322
114,94271.01916655949
115,437784.6391745628
116,99591.28992755523
117,64284.95274706703
118,104292.5254383696
119,68683.60921997757
120,97412.63071975944
121,73714.97093127503
122,136326.77132498476
123,74595.63754303809
124,125038.87487830558
